date,timestamp,touch_type,touch_price,close_at_touch,continuation_move_pct,reversal_move_pct,open_position,day_of_week,continuation_move_pct_60min,reversal_move_pct_60min
2018-04-11,2018-04-11 12:03:00,Previous High,161.73,161.85,0.1669,-0.0866,Between Previous High and Low,Wednesday,0.1669,-0.5194
2018-04-12,2018-04-12 09:45:00,Previous High,162.0,162.08,0.0988,-0.1049,Between Previous High and Low,Thursday,0.4353,-0.1049
2018-04-13,2018-04-13 09:50:00,Previous High,162.77,162.76,-0.2949,0.0307,Above Previous High,Friday,-0.9516,0.0307
2018-04-18,2018-04-18 11:03:00,Previous High,166.4592,166.45,0.1146,-0.0168,Between Previous High and Low,Wednesday,0.1326,-0.1257
2018-04-19,2018-04-19 09:43:00,Previous Low,165.31,165.41,-0.127,0.0907,Between Previous High and Low,Thursday,-0.127,0.4113
2018-04-20,2018-04-20 09:31:00,Previous Low,164.34,164.31,-0.3401,0.0139,Between Previous High and Low,Friday,-0.6024,0.0139
2018-04-23,2018-04-23 14:08:00,Previous Low,161.73,161.63,-0.1422,0.0866,Between Previous High and Low,Monday,-0.439,0.0866
2018-04-24,2018-04-24 10:24:00,Previous Low,161.02,160.99,-0.2236,0.1863,Between Previous High and Low,Tuesday,-0.826,0.1894
2018-04-25,2018-04-25 09:43:00,Previous Low,157.39,157.37,-0.2287,0.216,Between Previous High and Low,Wednesday,-0.5845,0.5718
2018-04-27,2018-04-27 09:58:00,Previous High,162.53,162.54,-0.0585,0.3692,Above Previous High,Friday,-0.8368,0.3692
2018-04-30,2018-04-30 12:03:00,Previous Low,161.17,161.215,-0.1985,0.0543,Between Previous High and Low,Monday,-0.3909,0.0543
2018-05-01,2018-05-01 09:30:00,Previous Low,160.54,160.43,0.1744,-0.2429,Below Previous Low,Tuesday,0.5731,-0.2492
2018-05-02,2018-05-02 09:30:00,Previous High,162.81,162.82,-0.3562,0.1044,Above Previous High,Wednesday,-0.3562,0.2948
2018-05-03,2018-05-03 09:58:00,Previous Low,161.63,161.57,-0.0427,-0.3217,Below Previous Low,Thursday,-0.0427,-1.4911
2018-05-04,2018-05-04 10:08:00,Previous High,162.4,162.425,0.3325,0.0123,Between Previous High and Low,Friday,1.0776,0.0123
2018-05-08,2018-05-08 09:44:00,Previous Low,165.51,165.5,-0.2296,0.09,Between Previous High and Low,Tuesday,-0.2296,0.29
2018-05-09,2018-05-09 09:30:00,Previous High,166.43,166.33,0.1262,-0.1983,Between Previous High and Low,Wednesday,0.1502,-0.2644
2018-05-11,2018-05-11 10:52:00,Previous High,169.74,169.73,0.0707,-0.0177,Between Previous High and Low,Friday,0.0707,-0.271
2018-05-14,2018-05-14 09:30:00,Previous High,169.86,169.98,0.2061,0.0294,Between Previous High and Low,Monday,0.4769,0.0294
2018-05-16,2018-05-16 09:50:00,Previous High,168.5,168.49,0.1187,-0.0178,Between Previous High and Low,Wednesday,0.2785,-0.1009
2018-05-17,2018-05-17 10:37:00,Previous High,169.37,169.37,0.0768,-0.0295,Between Previous High and Low,Thursday,0.1417,-0.1358
2018-05-17,2018-05-17 13:56:00,Previous Low,168.01,167.99,-0.2976,0.0358,Between Previous High and Low,Thursday,-0.2976,0.2916
2018-05-18,2018-05-18 09:34:00,Previous Low,167.51,167.575,-0.0239,0.2567,Between Previous High and Low,Friday,-0.1194,0.2985
2018-05-21,2018-05-21 11:25:00,Previous High,168.26,168.11,-0.3447,-0.0951,Above Previous High,Monday,-0.3447,0.208
2018-05-23,2018-05-23 10:13:00,Previous Low,167.88,168.02,0.1162,-0.0328,Below Previous Low,Wednesday,0.1162,-0.4319
2018-05-23,2018-05-23 15:50:00,Previous High,169.45,169.415,0.1062,-0.0531,Below Previous Low,Wednesday,0.1062,-0.0531
2018-05-24,2018-05-24 09:31:00,Previous High,169.63,169.521,0.0766,-0.0825,Between Previous High and Low,Thursday,0.1179,-0.7487
2018-05-25,2018-05-25 09:56:00,Previous High,169.85,169.89,0.0824,-0.0707,Between Previous High and Low,Friday,0.2708,-0.0707
2018-05-29,2018-05-29 09:42:00,Previous Low,169.21,169.28,0.195,-0.0591,Below Previous Low,Tuesday,0.4196,-0.0591
2018-05-30,2018-05-30 09:47:00,Previous High,169.92,169.83,0.0,-0.3237,Between Previous High and Low,Wednesday,0.1295,-0.412
2018-05-31,2018-05-31 09:38:00,Previous High,170.48,170.43,0.0821,-0.1525,Between Previous High and Low,Thursday,0.0821,-0.1525
2018-06-01,2018-06-01 09:35:00,Previous High,171.2,171.4,0.1636,0.0292,Between Previous High and Low,Friday,0.5374,-0.0467
2018-06-05,2018-06-05 11:34:00,Previous High,174.34,174.33,-0.1549,0.068,Above Previous High,Tuesday,-0.1577,0.068
2018-06-06,2018-06-06 09:30:00,Previous High,175.13,175.13,0.0514,-0.1428,Between Previous High and Low,Wednesday,0.0514,-0.5196
2018-06-07,2018-06-07 09:30:00,Previous High,175.89,175.74,-0.2956,-0.0284,Above Previous High,Thursday,-0.7107,-0.0284
2018-06-08,2018-06-08 09:30:00,Previous Low,173.55,173.75,-0.0749,0.1837,Between Previous High and Low,Friday,-0.0749,0.2939
2018-06-11,2018-06-11 09:46:00,Previous High,174.8803,174.77,0.0055,-0.1203,Between Previous High and Low,Monday,0.0055,-0.3433
2018-06-12,2018-06-12 09:32:00,Previous High,175.34,175.38,0.0741,-0.0913,Between Previous High and Low,Tuesday,0.0741,-0.2167
2018-06-13,2018-06-13 09:30:00,Previous High,176.0,175.98,-0.017,0.1241,Above Previous High,Wednesday,-0.017,0.3864
2018-06-14,2018-06-14 09:39:00,Previous High,177.14,177.11,-0.0113,-0.1863,Between Previous High and Low,Thursday,0.2785,-0.3331
2018-06-15,2018-06-15 09:37:00,Previous Low,176.5,176.53,-0.221,0.153,Between Previous High and Low,Friday,-0.221,0.3031
2018-06-18,2018-06-18 10:41:00,Previous Low,176.11,176.1699,0.1874,-0.0227,Below Previous Low,Monday,0.3066,-0.0227
2018-06-19,2018-06-19 09:37:00,Previous Low,174.94,175.0,0.2109,-0.0,Below Previous Low,Tuesday,0.2109,-0.7031
2018-06-21,2018-06-21 10:07:00,Previous Low,176.65,176.59,-0.1868,0.133,Between Previous High and Low,Thursday,-0.6114,0.133
2018-06-22,2018-06-22 09:44:00,Previous Low,175.37,175.38,-0.1483,0.114,Between Previous High and Low,Friday,-0.3878,0.1312
2018-06-27,2018-06-27 09:48:00,Previous High,173.0585,173.035,0.1627,-0.0194,Between Previous High and Low,Wednesday,0.3013,-0.1783
2018-06-27,2018-06-27 13:09:00,Previous Low,171.37,171.31,-0.426,0.0,Between Previous High and Low,Wednesday,-0.5018,0.0292
2018-06-28,2018-06-28 09:31:00,Previous Low,169.61,169.59,0.4216,-0.1238,Below Previous Low,Thursday,0.5247,-0.2123
2018-06-29,2018-06-29 15:50:00,Previous High,171.77,171.63,-0.1979,0.0291,Above Previous High,Friday,-0.1979,0.0291
2018-07-02,2018-07-02 10:39:00,Previous Low,171.43,171.42,0.0525,-0.1633,Below Previous Low,Monday,0.1283,-0.2625
2018-07-03,2018-07-03 09:36:00,Previous High,172.85,172.94,-0.2835,0.0502,Above Previous High,Tuesday,-0.418,0.0502
2018-07-06,2018-07-06 09:33:00,Previous High,173.06,173.0,-0.0318,0.4449,Above Previous High,Friday,-0.0318,0.6298
2018-07-10,2018-07-10 09:32:00,Previous High,177.23,177.17,-0.0734,0.1128,Above Previous High,Tuesday,-0.1298,0.1298
2018-07-11,2018-07-11 10:01:00,Previous Low,176.71,176.77,0.1019,-0.1245,Below Previous Low,Wednesday,0.2037,-0.1245
2018-07-13,2018-07-13 09:30:00,Previous High,179.46,179.46,0.1226,-0.0334,Between Previous High and Low,Friday,0.1616,-0.2842
2018-07-16,2018-07-16 09:34:00,Previous High,179.9,179.84,0.0278,-0.1578,Between Previous High and Low,Monday,0.0278,-0.3057
2018-07-16,2018-07-16 14:42:00,Previous Low,178.95,179.025,-0.0112,0.0671,Between Previous High and Low,Monday,-0.0391,0.1565
2018-07-17,2018-07-17 10:44:00,Previous Low,178.88,178.87,0.0839,-0.0168,Below Previous Low,Tuesday,0.2963,-0.0168
2018-07-17,2018-07-17 12:19:00,Previous High,179.95,179.94,0.2139,-0.0056,Below Previous Low,Tuesday,0.2667,-0.0056
2018-07-19,2018-07-19 09:30:00,Previous Low,179.38,179.47,0.2787,0.0446,Below Previous Low,Thursday,0.2787,-0.2676
2018-07-20,2018-07-20 10:37:00,Previous High,179.88,179.885,0.1612,-0.0251,Between Previous High and Low,Friday,0.1612,-0.0612
2018-07-20,2018-07-20 14:38:00,Previous Low,178.82,178.85,0.0224,0.1957,Between Previous High and Low,Friday,0.0056,0.1957
2018-07-23,2018-07-23 10:20:00,Previous Low,178.79,178.4,-0.1125,-0.2908,Below Previous Low,Monday,0.0727,-0.3132
2018-07-24,2018-07-24 13:31:00,Previous High,179.64,179.69,-0.0445,0.0724,Above Previous High,Tuesday,-0.0445,0.2644
2018-07-25,2018-07-25 14:38:00,Previous High,182.05,182.02,-0.0136,-0.0879,Between Previous High and Low,Wednesday,0.0824,-0.184
2018-07-26,2018-07-26 09:30:00,Previous Low,180.29,180.6,0.086,0.2995,Between Previous High and Low,Thursday,-0.2662,0.3162
2018-07-27,2018-07-27 09:34:00,Previous High,180.92,180.9,-0.3482,-0.0055,Above Previous High,Friday,-0.6964,-0.0055
2018-07-30,2018-07-30 09:38:00,Previous Low,176.6,176.54,-0.5719,0.051,Between Previous High and Low,Monday,-0.7135,0.051
2018-08-01,2018-08-01 09:30:00,Previous High,177.13,177.05,0.0056,-0.4008,Between Previous High and Low,Wednesday,0.2936,-0.4008
2018-08-02,2018-08-02 09:34:00,Previous Low,176.0967,176.23,0.2801,0.0416,Below Previous Low,Thursday,0.8366,0.0416
2018-08-02,2018-08-02 10:38:00,Previous High,177.65,177.82,0.1238,-0.0507,Below Previous Low,Thursday,0.4278,-0.2646
2018-08-03,2018-08-03 09:30:00,Previous High,179.74,179.68,-0.2893,0.1391,Above Previous High,Friday,-0.3672,0.1947
2018-08-06,2018-08-06 09:34:00,Previous High,180.09,180.09,0.0103,-0.161,Between Previous High and Low,Monday,0.2832,-0.1721
2018-08-08,2018-08-08 09:32:00,Previous Low,181.26,181.14,-0.0745,0.2427,Between Previous High and Low,Wednesday,-0.0745,0.331
2018-08-08,2018-08-08 10:54:00,Previous High,182.14,182.14,0.1153,-0.0055,Between Previous High and Low,Wednesday,0.1153,-0.1812
2018-08-09,2018-08-09 10:24:00,Previous High,182.35,182.38,0.0987,0.0055,Between Previous High and Low,Thursday,0.0987,-0.1316
2018-08-13,2018-08-13 09:35:00,Previous High,181.22,181.18,0.0386,-0.1104,Between Previous High and Low,Monday,0.4359,-0.1104
2018-08-14,2018-08-14 10:04:00,Previous Low,180.241,180.145,-0.1115,0.1825,Between Previous High and Low,Tuesday,-0.1115,0.6375
2018-08-15,2018-08-15 09:30:00,Previous Low,180.04,180.0,-0.05,0.2999,Between Previous High and Low,Wednesday,-1.0498,0.2999
2018-08-16,2018-08-16 09:30:00,Previous High,180.58,180.57,0.0498,-0.2298,Between Previous High and Low,Thursday,0.0498,-0.2824
2018-08-17,2018-08-17 09:37:00,Previous Low,179.47,179.48,0.1449,-0.1282,Below Previous Low,Friday,0.1449,-0.6698
2018-08-20,2018-08-20 09:30:00,Previous High,180.31,180.26,0.0,-0.1997,Between Previous High and Low,Monday,0.0,-0.6933
2018-08-21,2018-08-21 09:32:00,Previous High,180.3251,180.47,0.1192,-0.0749,Between Previous High and Low,Tuesday,0.3299,-0.0749
2018-08-22,2018-08-22 09:32:00,Previous Low,180.13,180.15,0.2554,0.0167,Below Previous Low,Wednesday,0.2554,-0.211
2018-08-23,2018-08-23 09:35:00,Previous High,181.27,181.24,0.1876,-0.0496,Between Previous High and Low,Thursday,0.4275,-0.0496
2018-08-24,2018-08-24 10:34:00,Previous High,182.045,182.15,0.1401,0.0467,Between Previous High and Low,Friday,0.2719,0.0467
2018-08-28,2018-08-28 11:35:00,Previous High,184.34,184.33,-0.0434,0.0597,Above Previous High,Tuesday,-0.0651,0.1787
2018-08-29,2018-08-29 09:30:00,Previous High,185.02,184.97,0.2,-0.0865,Between Previous High and Low,Wednesday,0.3621,-0.0865
2018-08-30,2018-08-30 10:34:00,Previous High,186.84,186.92,0.1017,0.0161,Between Previous High and Low,Thursday,0.1499,-0.1552
2018-09-04,2018-09-04 09:30:00,Previous Low,185.98,186.07,-0.5269,0.1667,Between Previous High and Low,Tuesday,-0.6076,0.1667
2018-09-05,2018-09-05 09:52:00,Previous Low,184.85,184.67,-0.6437,-0.0216,Between Previous High and Low,Wednesday,-1.0982,-0.0216
2018-09-06,2018-09-06 09:40:00,Previous Low,182.82,182.69,-0.1805,0.3391,Between Previous High and Low,Thursday,-0.6837,0.3391
2018-09-07,2018-09-07 09:30:00,Previous Low,180.58,180.73,0.4043,-0.0775,Below Previous Low,Friday,1.0356,-0.0775
2018-09-11,2018-09-11 09:32:00,Previous Low,180.725,180.63,-0.1134,0.3956,Between Previous High and Low,Tuesday,-0.1134,0.866
2018-09-11,2018-09-11 10:08:00,Previous High,182.25,182.25,0.0192,-0.0933,Between Previous High and Low,Tuesday,0.0219,-0.3374
2018-09-14,2018-09-14 09:41:00,Previous High,184.88,184.76,0.0216,-0.1785,Between Previous High and Low,Friday,0.0352,-0.3516
2018-09-14,2018-09-14 12:12:00,Previous Low,183.6401,183.66,-0.1193,0.3811,Between Previous High and Low,Friday,-0.207,0.3811
2018-09-17,2018-09-17 09:36:00,Previous Low,183.26,183.12,-0.3274,-0.0781,Between Previous High and Low,Monday,-0.6494,-0.0781
2018-09-21,2018-09-21 09:53:00,Previous High,184.97,184.9,-0.5244,0.0811,Above Previous High,Friday,-0.5244,0.0811
2018-09-24,2018-09-24 11:25:00,Previous Low,183.48,183.53,0.0273,-0.0709,Below Previous Low,Monday,0.0273,-0.2017
2018-09-25,2018-09-25 11:26:00,Previous High,184.03,184.0,0.038,-0.0598,Between Previous High and Low,Tuesday,0.0978,-0.0598
2018-09-26,2018-09-26 09:30:00,Previous High,184.28,184.44,0.2713,-0.0054,Between Previous High and Low,Wednesday,0.3202,-0.0054
2018-09-27,2018-09-27 10:00:00,Previous High,185.99,185.95,0.1129,-0.0376,Between Previous High and Low,Thursday,0.2204,-0.0484
2018-10-01,2018-10-01 14:14:00,Previous High,186.28,186.4013,0.0057,0.0913,Above Previous High,Monday,-0.1503,0.0913
2018-10-02,2018-10-02 09:38:00,Previous Low,185.7,185.4728,-0.2046,0.2962,Between Previous High and Low,Tuesday,-0.2046,0.4308
2018-10-05,2018-10-05 10:50:00,Previous Low,181.06,181.11,0.0387,0.2469,Between Previous High and Low,Friday,-0.7815,0.2469
2018-10-08,2018-10-08 11:33:00,Previous Low,178.43,178.39,-0.6333,0.0392,Between Previous High and Low,Monday,-0.7342,0.0392
2018-10-09,2018-10-09 10:31:00,Previous High,180.6427,180.742,0.1812,-0.0126,Between Previous High and Low,Tuesday,0.2089,-0.5274
2018-10-11,2018-10-11 09:31:00,Previous Low,171.5,171.77,0.2624,-0.8047,Below Previous Low,Thursday,1.1079,-0.8338
2018-10-12,2018-10-12 09:34:00,Previous High,173.4,173.36,-0.2653,0.271,Above Previous High,Friday,-0.2653,0.5363
2018-10-16,2018-10-16 09:30:00,Previous High,174.04,174.01,0.2183,-0.1207,Between Previous High and Low,Tuesday,0.5171,-0.1207
2018-10-17,2018-10-17 09:32:00,Previous High,177.65,177.68,-0.6544,0.0169,Above Previous High,Wednesday,-0.9175,0.0169
2018-10-18,2018-10-18 10:00:00,Previous Low,175.47,175.48,-0.057,0.2736,Between Previous High and Low,Thursday,-0.1311,0.4673
2018-10-19,2018-10-19 14:06:00,Previous Low,172.44,172.48,-0.0174,0.3248,Between Previous High and Low,Friday,-0.0174,0.6641
2018-10-23,2018-10-23 14:16:00,Previous Low,172.59,172.852,0.4166,0.1341,Below Previous Low,Tuesday,0.8199,0.1341
2018-10-24,2018-10-24 14:00:00,Previous Low,168.82,168.7419,-0.2488,0.1303,Between Previous High and Low,Wednesday,-0.3613,0.4857
2018-10-26,2018-10-26 09:44:00,Previous Low,167.16,167.15,0.3589,-0.1795,Below Previous Low,Friday,0.3589,-1.4178
2018-10-29,2018-10-29 14:33:00,Previous Low,164.23,164.19,-0.1035,0.4932,Between Previous High and Low,Monday,-1.5892,0.4993
2018-11-01,2018-11-01 11:24:00,Previous High,171.25,171.18,0.1051,-0.1285,Between Previous High and Low,Thursday,0.1051,-0.3212
2018-11-02,2018-11-02 09:43:00,Previous High,172.24,172.39,0.18,-0.3484,Between Previous High and Low,Friday,0.18,-1.765
2018-11-02,2018-11-02 12:53:00,Previous Low,168.78,168.721,-0.2844,-0.0118,Between Previous High and Low,Friday,-0.3318,0.4858
2018-11-05,2018-11-05 09:43:00,Previous Low,168.22,168.23,-0.2021,0.107,Between Previous High and Low,Monday,-0.6777,0.107
2018-11-06,2018-11-06 09:32:00,Previous High,169.66,169.74,0.6542,-0.0177,Between Previous High and Low,Tuesday,0.9018,-0.0177
2018-11-12,2018-11-12 09:32:00,Previous Low,170.16,169.84,-0.8404,-0.1587,Between Previous High and Low,Monday,-1.1577,-0.1587
2018-11-13,2018-11-13 14:46:00,Previous Low,166.18,166.27,0.0542,0.4694,Between Previous High and Low,Tuesday,-0.1083,0.6078
2018-11-14,2018-11-14 11:02:00,Previous Low,166.0,166.04,-0.2108,0.0602,Between Previous High and Low,Wednesday,-0.4458,0.1256
2018-11-15,2018-11-15 09:32:00,Previous Low,164.25,164.31,0.0183,0.7428,Between Previous High and Low,Thursday,-0.207,0.9924
2018-11-19,2018-11-19 09:50:00,Previous Low,165.78,165.73,-0.4283,-0.003,Between Previous High and Low,Monday,-1.2305,-0.003
2018-11-21,2018-11-21 09:31:00,Previous High,161.38,161.7299,0.3222,-0.4771,Between Previous High and Low,Wednesday,0.3222,-0.787
2018-11-23,2018-11-23 09:30:00,Previous Low,159.2323,159.33,0.7428,0.0551,Below Previous Low,Friday,1.0097,0.0551
2018-11-26,2018-11-26 09:38:00,Previous High,160.84,160.87,0.0155,0.5596,Above Previous High,Monday,0.0155,0.9886
2018-11-27,2018-11-27 10:12:00,Previous High,163.11,163.14,0.2881,0.0123,Between Previous High and Low,Tuesday,0.4537,-0.328
2018-11-28,2018-11-28 09:42:00,Previous High,163.85,164.48,0.1648,0.5127,Above Previous High,Wednesday,-0.0183,0.5615
2018-11-29,2018-11-29 14:14:00,Previous High,168.72,168.65,0.16,-0.1008,Between Previous High and Low,Thursday,0.3201,-0.1008
2018-11-30,2018-11-30 15:28:00,Previous High,169.26,169.23,0.0768,-0.1315,Between Previous High and Low,Friday,0.1241,-0.2186
2018-12-04,2018-12-04 12:07:00,Previous Low,169.5101,169.6,-0.4425,0.1061,Between Previous High and Low,Tuesday,-1.3038,0.1061
2018-12-06,2018-12-06 12:33:00,Previous Low,165.52,165.3371,-0.0725,-0.4471,Below Previous Low,Thursday,0.1752,-0.9425
2018-12-07,2018-12-07 09:41:00,Previous High,167.02,167.07,0.0599,-0.5448,Between Previous High and Low,Friday,0.0599,-1.7363
2018-12-07,2018-12-07 14:46:00,Previous Low,161.77,161.78,-0.2596,0.3628,Between Previous High and Low,Friday,-0.5625,0.5131
2018-12-10,2018-12-10 09:53:00,Previous Low,160.86,160.69,-0.1865,0.3108,Between Previous High and Low,Monday,-0.2238,0.9325
2018-12-11,2018-12-11 12:07:00,Previous High,163.78,163.7225,-0.2381,0.0611,Above Previous High,Tuesday,-0.3358,0.1954
2018-12-12,2018-12-12 09:31:00,Previous High,165.77,165.79,-0.1508,0.1749,Above Previous High,Wednesday,-0.2594,0.5912
2018-12-13,2018-12-13 10:50:00,Previous Low,164.9,164.8585,-0.2122,0.2547,Between Previous High and Low,Thursday,-0.2122,0.5397
2018-12-17,2018-12-17 10:56:00,Previous Low,160.7,160.76,0.3049,-0.1058,Below Previous Low,Monday,0.4418,-0.1182
2018-12-19,2018-12-19 09:55:00,Previous High,159.95,159.92,0.1807,-0.0813,Between Previous High and Low,Wednesday,0.2938,-0.1125
2018-12-19,2018-12-19 14:12:00,Previous Low,157.04,156.93,-0.242,0.6814,Between Previous High and Low,Wednesday,-2.3561,1.4391
2018-12-20,2018-12-20 11:20:00,Previous Low,153.34,153.175,-0.4565,-0.0196,Between Previous High and Low,Thursday,-1.3565,-0.0196
2018-12-21,2018-12-21 11:59:00,Previous Low,150.39,150.4849,-0.4455,0.0997,Between Previous High and Low,Friday,-1.4296,0.0997
2018-12-24,2018-12-24 09:31:00,Previous Low,146.72,146.6231,0.3272,-0.6202,Below Previous Low,Monday,0.3272,-1.7107
2018-12-26,2018-12-26 12:11:00,Previous High,147.98,147.98,0.3784,-0.1622,Between Previous High and Low,Wednesday,0.7974,-0.2027
2018-12-27,2018-12-27 15:43:00,Previous High,152.79,152.78,0.1702,-0.6283,Between Previous High and Low,Thursday,0.4516,-0.733
2018-12-28,2018-12-28 09:33:00,Previous High,153.48,153.39,-0.5212,0.2085,Above Previous High,Friday,-0.8796,0.5212
2019-01-02,2019-01-02 10:07:00,Previous Low,152.71,152.73,0.3994,-0.0327,Below Previous Low,Wednesday,0.9954,-0.0458
2019-01-02,2019-01-02 12:58:00,Previous High,154.98,154.9602,0.2904,-0.0774,Below Previous Low,Wednesday,0.4968,-0.0774
2019-01-03,2019-01-03 10:13:00,Previous Low,150.88,150.825,-0.3181,0.2386,Between Previous High and Low,Thursday,-0.5832,0.5501
2019-01-04,2019-01-04 09:57:00,Previous High,153.26,153.24,0.2153,-0.0391,Between Previous High and Low,Friday,1.194,-0.385
2019-01-07,2019-01-07 09:48:00,Previous High,157.0,156.98,0.0254,-0.5669,Between Previous High and Low,Monday,0.3376,-0.5669
2019-01-08,2019-01-08 10:13:00,Previous High,158.86,158.79,-0.4092,-0.0271,Above Previous High,Tuesday,-1.0449,-0.0271
2019-01-09,2019-01-09 09:30:00,Previous High,160.11,159.97,-0.2623,0.3185,Above Previous High,Wednesday,-0.2623,0.4185
2019-01-10,2019-01-10 09:30:00,Previous Low,159.47,159.4925,-0.2007,0.129,Between Previous High and Low,Thursday,-0.4828,0.4327
2019-01-14,2019-01-14 10:45:00,Previous Low,159.79,159.8125,0.025,-0.2003,Below Previous Low,Monday,0.0876,-0.2754
2019-01-15,2019-01-15 09:30:00,Previous High,159.96,160.03,-0.0315,0.7939,Above Previous High,Tuesday,-0.0315,1.3691
2019-01-16,2019-01-16 09:30:00,Previous High,162.6,162.63,-0.0,0.3014,Above Previous High,Wednesday,-0.0,0.7257
2019-01-17,2019-01-17 09:46:00,Previous Low,162.28,162.246,0.2835,-0.1048,Below Previous Low,Thursday,0.3389,-0.1048
2019-01-17,2019-01-17 14:45:00,Previous High,163.78,164.05,0.3541,-0.4457,Below Previous Low,Thursday,0.3541,-0.5312
2019-01-18,2019-01-18 09:39:00,Previous High,164.36,164.38,-0.1278,0.0669,Above Previous High,Friday,-0.3285,0.3285
